Protein Name,DFR_Weights,DFR_Ranked_Weights,pDP_values,Sequence_Length
HXB3,26,1,0.8438,
HXB3,26,1,0.8422,
HXB3,26,1,0.8472,
HXB3,26,1,0.8443,
HXB3,26,1,0.8414,
HXB3,26,1,0.8614,
HXB3,26,1,0.8773,
HXB3,26,1,0.8927,
HXB3,26,1,0.9053,
HXB3,26,1,0.9145,
HXB3,26,1,0.9209,
HXB3,26,1,0.9265,
HXB3,26,1,0.9306,
HXB3,26,1,0.935,
HXB3,26,1,0.9362,
HXB3,26,1,0.9453,
HXB3,26,1,0.9634,
HXB3,26,1,0.9668,
HXB3,26,1,0.9673,
HXB3,26,1,0.9675,
HXB3,26,1,0.9676,
HXB3,26,1,0.9674,
HXB3,26,1,0.9667,
HXB3,26,1,0.9666,
HXB3,26,1,0.9661,
HXB3,26,1,0.9689,
HXB3,26,1,0.9712,
HXB3,26,1,0.9729,
HXB3,26,1,0.9751,
HXB3,26,1,0.9778,
HXB3,26,1,0.9801,
HXB3,26,1,0.9817,
HXB3,26,1,0.9834,
HXB3,26,1,0.9839,
HXB3,26,1,0.9844,
HXB3,26,1,0.9844,
HXB3,26,1,0.9844,
HXB3,26,1,0.9845,
HXB3,26,1,0.9845,
HXB3,26,1,0.9843,
HXB3,26,1,0.9843,
HXB3,26,1,0.984,
HXB3,26,1,0.9828,
HXB3,26,1,0.9813,
HXB3,26,1,0.9772,
HXB3,26,1,0.977,
HXB3,26,1,0.9734,
HXB3,26,1,0.9732,
HXB3,26,1,0.973,
HXB3,26,1,0.9746,
HXB3,26,1,0.9756,
HXB3,26,1,0.9769,
HXB3,26,1,0.9772,
HXB3,26,1,0.9774,
HXB3,26,1,0.9774,
HXB3,26,1,0.9784,
HXB3,26,1,0.9785,
HXB3,26,1,0.9783,
HXB3,26,1,0.9772,
HXB3,26,1,0.9733,
HXB3,26,1,0.9657,
HXB3,26,1,0.9574,
HXB3,26,1,0.9403,
HXB3,26,1,0.9077,
HXB3,26,1,0.8722,
HXB3,26,1,0.8409,
HXB3,26,1,0.7871,
HXB3,26,1,0.7078,
HXB3,26,1,0.607,
HXB3,26,1,0.6249,
HXB3,26,1,0.668,
HXB3,26,1,0.7348,
HXB3,26,1,0.7847,
HXB3,26,1,0.8757,
HXB3,26,1,0.9014,
HXB3,26,1,0.9434,
HXB3,26,1,0.9629,
HXB3,26,1,0.9708,
HXB3,26,1,0.9731,
HXB3,26,1,0.9749,
HXB3,26,1,0.9743,
HXB3,26,1,0.9722,
HXB3,26,1,0.9709,
HXB3,26,1,0.9723,
HXB3,26,1,0.9736,
HXB3,26,1,0.9747,
HXB3,26,1,0.979,
HXB3,26,1,0.9827,
HXB3,26,1,0.9832,
HXB3,26,1,0.983,
HXB3,26,1,0.9826,
HXB3,26,1,0.9819,
HXB3,26,1,0.9803,
HXB3,26,1,0.979,
HXB3,26,1,0.977,
HXB3,26,1,0.9745,
HXB3,26,1,0.9695,
HXB3,26,1,0.9659,
HXB3,26,1,0.9625,
HXB3,26,1,0.9576,
HXB3,26,1,0.9556,
HXB3,26,1,0.9553,
HXB3,26,1,0.9558,
HXB3,26,1,0.9516,
HXB3,26,1,0.9528,
HXB3,26,1,0.9526,
HXB3,26,1,0.9557,
HXB3,26,1,0.9603,
HXB3,26,1,0.9647,
HXB3,26,1,0.9656,
HXB3,26,1,0.9657,
HXB3,26,1,0.9646,
HXB3,26,1,0.9663,
HXB3,26,1,0.964,
HXB3,26,1,0.9614,
HXB3,26,1,0.9573,
HXB3,26,1,0.9525,
HXB3,26,1,0.951,
HXB3,26,1,0.9461,
HXB3,26,1,0.9428,
HXB3,26,1,0.9369,
HXB3,26,1,0.9217,
HXB3,26,1,0.9004,
HXB3,26,1,0.8592,
HXB3,26,1,0.8318,
HXB3,26,1,0.8231,
HXB3,26,1,0.8004,
HXB3,26,1,0.7999,
HXB3,26,1,0.7924,
HXB3,26,1,0.8215,
HXB3,26,1,0.8472,
HXB3,26,1,0.8723,
HXB3,26,1,0.895,
HXB3,26,1,0.9121,
HXB3,26,1,0.9204,
HXB3,26,1,0.9212,
HXB3,26,1,0.9289,
HXB3,26,1,0.9257,
HXB3,26,1,0.9283,
HXB3,26,1,0.9309,
HXB3,26,1,0.9292,
HXB3,26,1,0.9349,
HXB3,26,1,0.9303,
HXB3,26,1,0.9434,
HXB3,26,1,0.9429,
HXB3,26,1,0.9384,
HXB3,26,1,0.9351,
HXB3,26,1,0.9251,
HXB3,26,1,0.9088,
HXB3,26,1,0.8958,
HXB3,26,1,0.8876,
HXB3,26,1,0.8793,
HXB3,26,1,0.8732,
HXB3,26,1,0.8437,
HXB3,26,1,0.8252,
HXB3,26,1,0.7885,
HXB3,26,1,0.713,
HXB3,26,1,0.677,
HXB3,26,1,0.6267,
HXB3,26,1,0.6089,
HXB3,26,1,0.6315,
HXB3,26,1,0.6785,
HXB3,26,1,0.6875,
HXB3,26,1,0.7516,
HXB3,26,1,0.7743,
HXB3,26,1,0.8169,
HXB3,26,1,0.858,
HXB3,26,1,0.8811,
HXB3,26,1,0.901,
HXB3,26,1,0.9126,
HXB3,26,1,0.9122,
HXB3,26,1,0.9099,
HXB3,26,1,0.8961,
HXB3,26,1,0.8832,
HXB3,26,1,0.8643,
HXB3,26,1,0.8189,
HXB3,26,1,0.8124,
HXB3,26,1,0.7802,
HXB3,26,1,0.7773,
HXB3,26,1,0.7655,
HXB3,26,1,0.7347,
HXB3,26,1,0.7275,
HXB3,26,1,0.7256,
HXB3,26,1,0.7298,
HXB3,26,1,0.766,
HXB3,26,1,0.7519,
HXB3,26,1,0.7638,
HXB3,26,1,0.7871,
HXB3,26,1,0.7974,
HXB3,26,1,0.8191,
HXB3,26,1,0.8161,
HXB3,26,1,0.8276,
HXB3,26,1,0.8451,
HXB3,26,1,0.8512,
HXB3,26,1,0.8674,
HXB3,26,1,0.8258,
HXB3,26,1,0.7794,
HXB3,26,1,0.7342,
HXB3,26,1,0.6444,
HXB3,26,1,0.6812,
HXB3,26,1,0.7181,
HXB3,26,1,0.7542,
HXB3,26,1,0.7717,
HXB3,26,1,0.7851,
HXB3,26,1,0.7856,
HXB3,26,1,0.7781,
HXB3,26,1,0.8166,
HXB3,26,1,0.8408,
HXB3,26,1,0.87,
HXB3,26,1,0.8788,
HXB3,26,1,0.8907,
HXB3,26,1,0.8954,
HXB3,26,1,0.9004,
HXB3,26,1,0.9141,
HXB3,26,1,0.9263,
HXB3,26,1,0.9485,
HXB3,26,1,0.9494,
HXB3,26,1,0.9486,
HXB3,26,1,0.9296,
HXB3,26,1,0.9081,
HXB3,26,1,0.8996,
HXB3,26,1,0.8899,
HXB3,26,1,0.8942,
HXB3,26,1,0.8905,
HXB3,26,1,0.8887,
HXB3,26,1,0.8965,
HXB3,26,1,0.9028,
HXB3,26,1,0.9064,
HXB3,26,1,0.8984,
HXB3,26,1,0.8938,
HXB3,26,1,0.887,
HXB3,26,1,0.8839,
HXB3,26,1,0.9003,
HXB3,26,1,0.9088,
HXB3,26,1,0.8998,
HXB3,26,1,0.8909,
HXB3,26,1,0.8841,
HXB3,26,1,0.8651,
HXB3,26,1,0.7602,
HXB3,26,1,0.7326,
HXB3,26,1,0.7188,
HXB3,26,1,0.6941,
HXB3,26,1,0.6572,
HXB3,26,1,0.635,
HXB3,26,1,0.6222,
HXB3,26,1,0.6751,
HXB3,26,1,0.7267,
HXB3,26,1,0.7891,
HXB3,26,1,0.8323,
HXB3,26,1,0.8884,
HXB3,26,1,0.8895,
HXB3,26,1,0.8802,
HXB4,25,23,0.9177,
HXB4,25,23,0.9248,
HXB4,25,23,0.9215,
HXB4,25,23,0.9133,
HXB4,25,23,0.8965,
HXB4,25,23,0.8759,
HXB4,25,23,0.8714,
HXB4,25,23,0.849,
HXB4,25,23,0.8509,
HXB4,25,23,0.8364,
HXB4,25,23,0.7972,
HXB4,25,23,0.7807,
HXB4,25,23,0.758,
HXB4,25,23,0.7475,
HXB4,25,23,0.6795,
HXB4,25,23,0.617,
HXB4,25,23,0.6324,
HXB4,25,23,0.6673,
HXB4,25,23,0.7183,
HXB4,25,23,0.7425,
HXB4,25,23,0.7403,
HXB4,25,23,0.748,
HXB4,25,23,0.7541,
HXB4,25,23,0.7607,
HXB4,25,23,0.7625,
HXB4,25,23,0.7631,
HXB4,25,23,0.7615,
HXB4,25,23,0.7672,
HXB4,25,23,0.7705,
HXB4,25,23,0.7623,
HXB4,25,23,0.7567,
HXB4,25,23,0.7375,
HXB4,25,23,0.7179,
HXB4,25,23,0.7273,
HXB4,25,23,0.7364,
HXB4,25,23,0.751,
HXB4,25,23,0.7355,
HXB4,25,23,0.7214,
HXB4,25,23,0.681,
HXB4,25,23,0.6386,
HXB4,25,23,0.6014,
HXB4,25,23,0.6143,
HXB4,25,23,0.6198,
HXB4,25,23,0.6301,
HXB4,25,23,0.6077,
HXB4,25,23,0.6127,
HXB4,25,23,0.6888,
HXB4,25,23,0.8353,
HXB4,25,23,0.8867,
HXB4,25,23,0.9094,
HXB4,25,23,0.9269,
HXB4,25,23,0.9323,
HXB4,25,23,0.9268,
HXB4,25,23,0.9281,
HXB4,25,23,0.9334,
HXB4,25,23,0.9346,
HXB4,25,23,0.9367,
HXB4,25,23,0.9511,
HXB4,25,23,0.961,
HXB4,25,23,0.9682,
HXB4,25,23,0.973,
HXB4,25,23,0.9746,
HXB4,25,23,0.976,
HXB4,25,23,0.9767,
HXB4,25,23,0.9778,
HXB4,25,23,0.9775,
HXB4,25,23,0.9782,
HXB4,25,23,0.9765,
HXB4,25,23,0.9756,
HXB4,25,23,0.9717,
HXB4,25,23,0.9676,
HXB4,25,23,0.965,
HXB4,25,23,0.9606,
HXB4,25,23,0.9532,
HXB4,25,23,0.9517,
HXB4,25,23,0.9506,
HXB4,25,23,0.9456,
HXB4,25,23,0.9389,
HXB4,25,23,0.9275,
HXB4,25,23,0.9121,
HXB4,25,23,0.8863,
HXB4,25,23,0.8622,
HXB4,25,23,0.8357,
HXB4,25,23,0.8222,
HXB4,25,23,0.8004,
HXB4,25,23,0.7596,
HXB4,25,23,0.6954,
HXB4,25,23,0.7076,
HXB4,25,23,0.7099,
HXB4,25,23,0.7637,
HXB4,25,23,0.8188,
HXB4,25,23,0.8594,
HXB4,25,23,0.9081,
HXB4,25,23,0.9298,
HXB4,25,23,0.9422,
HXB4,25,23,0.9471,
HXB4,25,23,0.9485,
HXB4,25,23,0.9437,
HXB4,25,23,0.9361,
HXB4,25,23,0.9289,
HXB4,25,23,0.9274,
HXB4,25,23,0.9317,
HXB4,25,23,0.9365,
HXB4,25,23,0.938,
HXB4,25,23,0.9437,
HXB4,25,23,0.9468,
HXB4,25,23,0.944,
HXB4,25,23,0.9438,
HXB4,25,23,0.9309,
HXB4,25,23,0.9229,
HXB4,25,23,0.9156,
HXB4,25,23,0.8915,
HXB4,25,23,0.8526,
HXB4,25,23,0.8076,
HXB4,25,23,0.7528,
HXB4,25,23,0.7152,
HXB4,25,23,0.6542,
HXB4,25,23,0.6319,
HXB4,25,23,0.6521,
HXB4,25,23,0.7281,
HXB4,25,23,0.7795,
HXB4,25,23,0.8323,
HXB4,25,23,0.8601,
HXB4,25,23,0.8879,
HXB4,25,23,0.9056,
HXB4,25,23,0.9118,
HXB4,25,23,0.9081,
HXB4,25,23,0.9055,
HXB4,25,23,0.8883,
HXB4,25,23,0.8696,
HXB4,25,23,0.8173,
HXB4,25,23,0.7401,
HXB4,25,23,0.6578,
HXB4,25,23,0.626,
HXB4,25,23,0.7064,
HXB4,25,23,0.7507,
HXB4,25,23,0.7948,
HXB4,25,23,0.8435,
HXB4,25,23,0.8814,
HXB4,25,23,0.9195,
HXB4,25,23,0.9475,
HXB4,25,23,0.9604,
HXB4,25,23,0.9677,
HXB4,25,23,0.9729,
HXB4,25,23,0.9781,
HXB4,25,23,0.9805,
HXB4,25,23,0.9815,
HXB4,25,23,0.9824,
HXB4,25,23,0.9828,
HXB4,25,23,0.9831,
HXB4,25,23,0.9826,
HXB4,25,23,0.9813,
HXB4,25,23,0.9805,
HXB4,25,23,0.9793,
HXB4,25,23,0.9786,
HXB4,25,23,0.9776,
HXB4,25,23,0.9763,
HXB4,25,23,0.9754,
HXB4,25,23,0.9759,
HXB4,25,23,0.9752,
HXB4,25,23,0.976,
HXB4,25,23,0.9754,
HXB4,25,23,0.9789,
HXB4,25,23,0.979,
HXB4,25,23,0.9775,
HXB5,24,10,0.8263,
HXB5,24,10,0.795,
HXB5,24,10,0.8067,
HXB5,24,10,0.8025,
HXB5,24,10,0.7965,
HXB5,24,10,0.8017,
HXB5,24,10,0.7939,
HXB5,24,10,0.8171,
HXB5,24,10,0.8587,
HXB5,24,10,0.8847,
HXB5,24,10,0.8987,
HXB5,24,10,0.9029,
HXB5,24,10,0.8971,
HXB5,24,10,0.8718,
HXB5,24,10,0.8378,
HXB5,24,10,0.8043,
HXB5,24,10,0.7417,
HXB5,24,10,0.6822,
HXB5,24,10,0.6137,
HXB5,24,10,0.6422,
HXB5,24,10,0.7171,
HXB5,24,10,0.7804,
HXB5,24,10,0.8139,
HXB5,24,10,0.8435,
HXB5,24,10,0.8737,
HXB5,24,10,0.8826,
HXB5,24,10,0.8934,
HXB5,24,10,0.9059,
HXB5,24,10,0.9064,
HXB5,24,10,0.9077,
HXB5,24,10,0.9029,
HXB5,24,10,0.8921,
HXB5,24,10,0.8829,
HXB5,24,10,0.8426,
HXB5,24,10,0.767,
HXB5,24,10,0.6909,
HXB5,24,10,0.6673,
HXB5,24,10,0.7128,
HXB5,24,10,0.75,
HXB5,24,10,0.7657,
HXB5,24,10,0.7948,
HXB5,24,10,0.8196,
HXB5,24,10,0.8115,
HXB5,24,10,0.8144,
HXB5,24,10,0.7756,
HXB5,24,10,0.7701,
HXB5,24,10,0.7031,
HXB5,24,10,0.6911,
HXB5,24,10,0.7645,
HXB5,24,10,0.7576,
HXB5,24,10,0.7573,
HXB5,24,10,0.7606,
HXB5,24,10,0.8004,
HXB5,24,10,0.8248,
HXB5,24,10,0.8691,
HXB5,24,10,0.8952,
HXB5,24,10,0.9141,
HXB5,24,10,0.9376,
HXB5,24,10,0.9448,
HXB5,24,10,0.9523,
HXB5,24,10,0.9519,
HXB5,24,10,0.9599,
HXB5,24,10,0.9633,
HXB5,24,10,0.9658,
HXB5,24,10,0.9672,
HXB5,24,10,0.9681,
HXB5,24,10,0.9687,
HXB5,24,10,0.9702,
HXB5,24,10,0.9703,
HXB5,24,10,0.9686,
HXB5,24,10,0.966,
HXB5,24,10,0.9621,
HXB5,24,10,0.96,
HXB5,24,10,0.9504,
HXB5,24,10,0.933,
HXB5,24,10,0.9297,
HXB5,24,10,0.929,
HXB5,24,10,0.9286,
HXB5,24,10,0.9242,
HXB5,24,10,0.9197,
HXB5,24,10,0.9114,
HXB5,24,10,0.9079,
HXB5,24,10,0.9024,
HXB5,24,10,0.9038,
HXB5,24,10,0.9093,
HXB5,24,10,0.9326,
HXB5,24,10,0.9434,
HXB5,24,10,0.9472,
HXB5,24,10,0.9473,
HXB5,24,10,0.9506,
HXB5,24,10,0.9557,
HXB5,24,10,0.9592,
HXB5,24,10,0.9648,
HXB5,24,10,0.9685,
HXB5,24,10,0.9693,
HXB5,24,10,0.9715,
HXB5,24,10,0.9712,
HXB5,24,10,0.9716,
HXB5,24,10,0.9732,
HXB5,24,10,0.9732,
HXB5,24,10,0.9743,
HXB5,24,10,0.9746,
HXB5,24,10,0.9757,
HXB5,24,10,0.9766,
HXB5,24,10,0.9779,
HXB5,24,10,0.9785,
HXB5,24,10,0.98,
HXB5,24,10,0.9806,
HXB5,24,10,0.9816,
HXB5,24,10,0.9822,
HXB5,24,10,0.9825,
HXB5,24,10,0.9827,
HXB5,24,10,0.9827,
HXB5,24,10,0.9824,
HXB5,24,10,0.982,
HXB5,24,10,0.9818,
HXB5,24,10,0.9815,
HXB5,24,10,0.981,
HXB5,24,10,0.9807,
HXB5,24,10,0.9801,
HXB5,24,10,0.9794,
HXB5,24,10,0.9789,
HXB5,24,10,0.9782,
HXB5,24,10,0.9768,
HXB5,24,10,0.9745,
HXB5,24,10,0.9686,
HXB5,24,10,0.9635,
HXB5,24,10,0.9525,
HXB5,24,10,0.9403,
HXB5,24,10,0.9327,
HXB5,24,10,0.9275,
HXB5,24,10,0.9323,
HXB5,24,10,0.9403,
HXB5,24,10,0.9476,
HXB5,24,10,0.9545,
HXB5,24,10,0.9609,
HXB5,24,10,0.965,
HXB5,24,10,0.9684,
HXB5,24,10,0.9727,
HXB5,24,10,0.9751,
HXB5,24,10,0.9783,
HXB5,24,10,0.9803,
HXB5,24,10,0.9808,
HXB5,24,10,0.981,
HXB5,24,10,0.981,
HXB5,24,10,0.9809,
HXB5,24,10,0.9808,
HXB5,24,10,0.9807,
HXB5,24,10,0.9805,
HXB5,24,10,0.9802,
HXB5,24,10,0.9798,
HXB5,24,10,0.9796,
HXB5,24,10,0.979,
HXB5,24,10,0.9794,
HXB5,24,10,0.9798,
HXB5,24,10,0.9801,
HXB5,24,10,0.9796,
HXB5,24,10,0.9802,
HXB5,24,10,0.9788,
HXB5,24,10,0.9792,
HXB5,24,10,0.9788,
HXB5,24,10,0.9787,
HXB5,24,10,0.9794,
HXB5,24,10,0.9795,
HXB5,24,10,0.9786,
HXB5,24,10,0.9791,
HXB5,24,10,0.9787,
HXB5,24,10,0.9771,
HXB5,24,10,0.9737,
HXB5,24,10,0.9685,
HXB5,24,10,0.963,
HXB5,24,10,0.9371,
HXB5,24,10,0.8828,
HXB5,24,10,0.797,
HXB5,24,10,0.7101,
HXB5,24,10,0.613,
HXB5,24,10,0.6087,
HXB5,24,10,0.6843,
HXB5,24,10,0.7662,
HXB5,24,10,0.8326,
HXB5,24,10,0.9138,
HXB5,24,10,0.927,
HXB5,24,10,0.9379,
HXB5,24,10,0.9506,
HXB5,24,10,0.9519,
HXB5,24,10,0.9499,
HXB5,24,10,0.9426,
HXB5,24,10,0.9232,
HXB5,24,10,0.8788,
HXB5,24,10,0.8436,
HXB5,24,10,0.7589,
HXB5,24,10,0.6996,
HXB5,24,10,0.6034,
HXB5,24,10,0.605,
HXB5,24,10,0.6599,
HXB5,24,10,0.7015,
HXB5,24,10,0.7412,
HXB5,24,10,0.7794,
HXB5,24,10,0.8457,
HXB5,24,10,0.8911,
HXB5,24,10,0.9198,
HXB5,24,10,0.9132,
HXB5,24,10,0.9266,
HXB5,24,10,0.9021,
HXB5,24,10,0.8531,
HXB6,23,20,0.7622,
HXB6,23,20,0.7749,
HXB6,23,20,0.7995,
HXB6,23,20,0.7536,
HXB6,23,20,0.7075,
HXB6,23,20,0.6475,
HXB6,23,20,0.648,
HXB6,23,20,0.7043,
HXB6,23,20,0.7268,
HXB6,23,20,0.7351,
HXB6,23,20,0.771,
HXB6,23,20,0.8109,
HXB6,23,20,0.836,
HXB6,23,20,0.852,
HXB6,23,20,0.861,
HXB6,23,20,0.867,
HXB6,23,20,0.8635,
HXB6,23,20,0.8736,
HXB6,23,20,0.8655,
HXB6,23,20,0.8728,
HXB6,23,20,0.8885,
HXB6,23,20,0.9092,
HXB6,23,20,0.9231,
HXB6,23,20,0.9436,
HXB6,23,20,0.9539,
HXB6,23,20,0.9634,
HXB6,23,20,0.9663,
HXB6,23,20,0.9689,
HXB6,23,20,0.9671,
HXB6,23,20,0.9637,
HXB6,23,20,0.9597,
HXB6,23,20,0.951,
HXB6,23,20,0.9357,
HXB6,23,20,0.9155,
HXB6,23,20,0.8951,
HXB6,23,20,0.8712,
HXB6,23,20,0.8568,
HXB6,23,20,0.8342,
HXB6,23,20,0.8287,
HXB6,23,20,0.8562,
HXB6,23,20,0.8753,
HXB6,23,20,0.9144,
HXB6,23,20,0.9323,
HXB6,23,20,0.9464,
HXB6,23,20,0.9531,
HXB6,23,20,0.9579,
HXB6,23,20,0.9538,
HXB6,23,20,0.9489,
HXB6,23,20,0.9479,
HXB6,23,20,0.9443,
HXB6,23,20,0.9317,
HXB6,23,20,0.9191,
HXB6,23,20,0.9125,
HXB6,23,20,0.9056,
HXB6,23,20,0.9053,
HXB6,23,20,0.9043,
HXB6,23,20,0.9074,
HXB6,23,20,0.8911,
HXB6,23,20,0.8758,
HXB6,23,20,0.8566,
HXB6,23,20,0.8257,
HXB6,23,20,0.8055,
HXB6,23,20,0.7822,
HXB6,23,20,0.784,
HXB6,23,20,0.7934,
HXB6,23,20,0.8125,
HXB6,23,20,0.8407,
HXB6,23,20,0.8504,
HXB6,23,20,0.8725,
HXB6,23,20,0.888,
HXB6,23,20,0.9063,
HXB6,23,20,0.9234,
HXB6,23,20,0.9393,
HXB6,23,20,0.9499,
HXB6,23,20,0.961,
HXB6,23,20,0.9647,
HXB6,23,20,0.9652,
HXB6,23,20,0.9649,
HXB6,23,20,0.9514,
HXB6,23,20,0.9519,
HXB6,23,20,0.9464,
HXB6,23,20,0.9481,
HXB6,23,20,0.9421,
HXB6,23,20,0.9332,
HXB6,23,20,0.9252,
HXB6,23,20,0.9099,
HXB6,23,20,0.8876,
HXB6,23,20,0.8684,
HXB6,23,20,0.7837,
HXB6,23,20,0.7611,
HXB6,23,20,0.7547,
HXB6,23,20,0.7439,
HXB6,23,20,0.7599,
HXB6,23,20,0.7998,
HXB6,23,20,0.8134,
HXB6,23,20,0.8212,
HXB6,23,20,0.8256,
HXB6,23,20,0.7997,
HXB6,23,20,0.7773,
HXB6,23,20,0.7346,
HXB6,23,20,0.6886,
HXB6,23,20,0.6607,
HXB6,23,20,0.6219,
HXB6,23,20,0.6004,
HXB6,23,20,0.6139,
HXB6,23,20,0.6485,
HXB6,23,20,0.7359,
HXB6,23,20,0.7574,
HXB6,23,20,0.8394,
HXB6,23,20,0.8767,
HXB6,23,20,0.9284,
HXB6,23,20,0.9395,
HXB6,23,20,0.9438,
HXB6,23,20,0.947,
HXB6,23,20,0.9467,
HXB6,23,20,0.9436,
HXB6,23,20,0.9332,
HXB6,23,20,0.9242,
HXB6,23,20,0.8907,
HXB6,23,20,0.8553,
HXB6,23,20,0.7937,
HXB6,23,20,0.7074,
HXB6,23,20,0.6224,
HXB6,23,20,0.6738,
HXB6,23,20,0.7743,
HXB6,23,20,0.8157,
HXB6,23,20,0.8262,
HXB6,23,20,0.8588,
HXB6,23,20,0.8794,
HXB6,23,20,0.9097,
HXB6,23,20,0.9235,
HXB6,23,20,0.9328,
HXB6,23,20,0.9491,
HXB6,23,20,0.9602,
HXB6,23,20,0.9673,
HXB6,23,20,0.9715,
HXB6,23,20,0.9748,
HXB6,23,20,0.9772,
HXB6,23,20,0.9795,
HXB6,23,20,0.9816,
HXB6,23,20,0.9826,
HXB6,23,20,0.9838,
HXB6,23,20,0.9841,
HXB6,23,20,0.9832,
HXB7,22,14,0.6709,
HXB7,22,14,0.6392,
HXB7,22,14,0.6058,
HXB7,22,14,0.6404,
HXB7,22,14,0.6556,
HXB7,22,14,0.6549,
HXB7,22,14,0.6638,
HXB7,22,14,0.6843,
HXB7,22,14,0.6981,
HXB7,22,14,0.7469,
HXB7,22,14,0.8006,
HXB7,22,14,0.8402,
HXB7,22,14,0.8565,
HXB7,22,14,0.8746,
HXB7,22,14,0.8893,
HXB7,22,14,0.9176,
HXB7,22,14,0.9468,
HXB7,22,14,0.9529,
HXB7,22,14,0.9667,
HXB7,22,14,0.968,
HXB7,22,14,0.9679,
HXB7,22,14,0.9631,
HXB7,22,14,0.9524,
HXB7,22,14,0.9396,
HXB7,22,14,0.9341,
HXB7,22,14,0.9342,
HXB7,22,14,0.9406,
HXB7,22,14,0.9491,
HXB7,22,14,0.9537,
HXB7,22,14,0.9594,
HXB7,22,14,0.9645,
HXB7,22,14,0.9686,
HXB7,22,14,0.9662,
HXB7,22,14,0.9665,
HXB7,22,14,0.9691,
HXB7,22,14,0.9702,
HXB7,22,14,0.9708,
HXB7,22,14,0.9723,
HXB7,22,14,0.9687,
HXB7,22,14,0.9628,
HXB7,22,14,0.953,
HXB7,22,14,0.9362,
HXB7,22,14,0.9005,
HXB7,22,14,0.8672,
HXB7,22,14,0.8067,
HXB7,22,14,0.7191,
HXB7,22,14,0.6385,
HXB7,22,14,0.7645,
HXB7,22,14,0.8581,
HXB7,22,14,0.9151,
HXB7,22,14,0.9209,
HXB7,22,14,0.9225,
HXB7,22,14,0.9193,
HXB7,22,14,0.9073,
HXB7,22,14,0.8924,
HXB7,22,14,0.8625,
HXB7,22,14,0.8137,
HXB7,22,14,0.7536,
HXB7,22,14,0.6606,
HXB7,22,14,0.6045,
HXB7,22,14,0.6104,
HXB7,22,14,0.6089,
HXB7,22,14,0.6309,
HXB7,22,14,0.6689,
HXB7,22,14,0.709,
HXB7,22,14,0.7551,
HXB7,22,14,0.8044,
HXB7,22,14,0.8562,
HXB7,22,14,0.8983,
HXB7,22,14,0.9204,
HXB7,22,14,0.9356,
HXB7,22,14,0.9548,
HXB7,22,14,0.972,
HXB7,22,14,0.9766,
HXB7,22,14,0.9782,
HXB7,22,14,0.9793,
HXB7,22,14,0.9802,
HXB7,22,14,0.98,
HXB7,22,14,0.9793,
HXB7,22,14,0.9787,
HXB7,22,14,0.9788,
HXB7,22,14,0.9791,
HXB7,22,14,0.9802,
HXB7,22,14,0.9802,
HXB7,22,14,0.98,
HXB7,22,14,0.9796,
HXB7,22,14,0.9787,
HXB7,22,14,0.9773,
HXB7,22,14,0.977,
HXB7,22,14,0.9766,
HXB7,22,14,0.9763,
HXB7,22,14,0.9722,
HXB7,22,14,0.9718,
HXB7,22,14,0.9679,
HXB7,22,14,0.9655,
HXB8,21,17,0.6078,
HXB8,21,17,0.6489,
HXB8,21,17,0.7079,
HXB8,21,17,0.8257,
HXB8,21,17,0.8991,
HXB8,21,17,0.926,
HXB8,21,17,0.9427,
HXB8,21,17,0.9454,
HXB8,21,17,0.9402,
HXB8,21,17,0.9244,
HXB8,21,17,0.8967,
HXB8,21,17,0.8548,
HXB8,21,17,0.7307,
HXB8,21,17,0.6559,
HXB8,21,17,0.6166,
HXB8,21,17,0.6138,
HXB8,21,17,0.6037,
HXB8,21,17,0.6323,
HXB8,21,17,0.6948,
HXB8,21,17,0.7758,
HXB8,21,17,0.8586,
HXB8,21,17,0.9188,
HXB8,21,17,0.9485,
HXB8,21,17,0.9663,
HXB8,21,17,0.9692,
HXB8,21,17,0.9725,
HXB8,21,17,0.974,
HXB8,21,17,0.974,
HXB8,21,17,0.9735,
HXB8,21,17,0.9732,
HXB8,21,17,0.9726,
HXB8,21,17,0.9719,
HXB8,21,17,0.9653,
HXB8,21,17,0.9597,
HXB8,21,17,0.9501,
HXB8,21,17,0.9293,
HXB8,21,17,0.8968,
HXB8,21,17,0.8651,
HXB8,21,17,0.7663,
HXB8,21,17,0.7134,
HXB8,21,17,0.66,
HXB8,21,17,0.6001,
HXB8,21,17,0.6298,
HXB8,21,17,0.633,
HXB8,21,17,0.6627,
HXB8,21,17,0.6606,
HXB8,21,17,0.6666,
HXB8,21,17,0.7363,
HXB8,21,17,0.7811,
HXB8,21,17,0.7996,
HXB8,21,17,0.7956,
HXB8,21,17,0.7713,
HXB8,21,17,0.7154,
HXB8,21,17,0.6656,
HXB8,21,17,0.6281,
HXB8,21,17,0.6595,
HXB8,21,17,0.7276,
HXB8,21,17,0.7814,
HXB8,21,17,0.8232,
HXB8,21,17,0.8375,
HXB8,21,17,0.8388,
HXB8,21,17,0.8437,
HXB8,21,17,0.8303,
HXB8,21,17,0.8138,
HXB8,21,17,0.7935,
HXB8,21,17,0.7984,
HXB8,21,17,0.8106,
HXB8,21,17,0.8283,
HXB8,21,17,0.8519,
HXB8,21,17,0.8793,
HXB8,21,17,0.8977,
HXB8,21,17,0.9306,
HXB8,21,17,0.9569,
HXB8,21,17,0.9634,
